unit_id	year	sem	code	title	level	dept_own	dept_teach	location	mode	survey_method	enrolled	class_size_log10	size_bin	sem_ord	isclayton	ispostgrad	responses	setu_overall	ChiefExaminer
556	2010	Semester 2	MGW2522	Tourist communication	2	Department of Management	Department of Management	Berwick	On Campus	Paper	34	1.531	2	Semester 2	0	0	17	3.75	266
45	2010	Semester 1	AFF5280	Institutional asset and liability management	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	118	2.072	3	Semester 1	0	1	68	3.9	416
297	2010	Semester 1	MKW3121	Marketing planning and implementation	3	Department of Marketing	Department of Marketing	Berwick	On Campus	Paper	87	1.94	3	Semester 1	0	0	43	3.69	421
298	2010	Semester 1	MKW3121	Marketing planning and implementation	3	Department of Marketing	Department of Marketing	Peninsula	On Campus	Paper	56	1.748	2	Semester 1	0	0	35	3.71	421
590	2010	Semester 2	MGX9660	International business theory and practice	9	Department of Management	Department of Management	Caulfield	On Campus	Paper	76	1.881	3	Semester 2	0	1	36	3.94	547
62	2010	Semester 1	AFW2491	Company reporting	2	Accounting & Finance	Financial Accounting & Auditing	Peninsula	On Campus	Paper	64	1.806	3	Semester 1	0	0	40	3.72	250
194	2010	Semester 1	ETX2121	Data analysis in business	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Paper	238	2.396	4	Semester 1	0	0	101	3.64	524
340	2010	Semester 2	AFC3440	Pension and financial planning	3	Accounting & Finance	Banking & Finance	Clayton	On Campus	Paper	372	2.571	5	Semester 2	1	0	117	3.58	522
353	2010	Semester 2	AFF3331	International banking and finance	3	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	36	1.924	2	Semester 2	0	0	29	3.72	416
372	2010	Semester 2	AFF5280	Institutional asset and liability management	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	90	1.954	3	Semester 2	0	1	65	3.94	416
405	2010	Semester 2	AFX9530	Financial accounting	9	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Paper	108	2.033	3	Semester 2	0	1	72	3.93	619
423	2010	Semester 2	BTF3951	Business taxation and GST	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	20	1.301	1	Semester 2	0	0	11	3.8	596
510	2010	Semester 2	ETF9121	Data analysis in business	9	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Paper	37	2.427	2	Semester 2	0	1	21	3.88	524
625	2010	Semester 2	MKW2600	Tourism marketing	2	Department of Marketing	Department of Marketing	Berwick	On Campus	Paper	52	1.716	2	Semester 2	0	0	11	3.75	387
58	2010	Semester 1	AFW1300	Money and capital markets	1	Accounting & Finance	Banking & Finance	Berwick	On Campus	Paper	130	2.114	4	Semester 1	0	0	46	3.69	437
123	2010	Semester 1	BTX9541	Corporations law and trusts	9	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	19	1.279	1	Semester 1	0	1	9	4	484
378	2010	Semester 2	AFF9160	International banking and finance	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	48	1.924	2	Semester 2	0	1	29	3.96	609
410	2010	Semester 2	AFX9580	Accounting information and systems modelling	9	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Caulfield	On Campus	Paper	96	1.982	3	Semester 2	0	1	59	3.95	505
665	2010	Summer 2010/2011	MBA5080	Specialist elective 6	5	Department of Management	Graduate Sch of Business	Caulfield	On Campus	Paper	20	1.301	1	Summer	0	1	20	4.04	523
301	2010	Semester 1	MKW3881	Electronic marketing	3	Department of Marketing	Department of Marketing	Berwick	On Campus	Paper	80	1.903	3	Semester 1	0	0	25	3.72	573
489	2010	Semester 2	ETC1000	Business and economic statistics	1	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Paper	387	2.588	5	Semester 2	1	0	130	3.6	317
53	2010	Semester 1	AFF9260	Australian capital markets	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	77	1.886	3	Semester 1	0	1	37	3.96	402
156	2010	Semester 1	ECW2730	Macroeconomic policy	2	Department of Economics	Department of Economics	Berwick	On Campus	Paper	257	2.41	5	Semester 1	0	0	48	3.67	500
651	2010	Semester 2	PMM3020	Psychology, management and marketing	3	Department of Marketing	Department of Management	Caulfield	On Campus	Paper	64	1.806	3	Semester 2	0	0	46	3.76	475
32	2010	Semester 1	AFF3651	Treasury management	3	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	99	1.996	3	Semester 1	0	0	30	3.73	334
60	2010	Semester 1	AFW2020	Cost information for decision making	2	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Peninsula	On Campus	Paper	90	1.954	3	Semester 1	0	0	32	3.74	35
232	2010	Semester 1	MGW3502	Tourism policy	3	Department of Management	Department of Management	Berwick	On Campus	Paper	21	1.322	1	Semester 1	0	0	7	3.8	266
385	2010	Semester 2	AFW1002	Introduction to financial accounting	1	Accounting & Finance	Financial Accounting & Auditing	Berwick	On Campus	Paper	128	2.107	4	Semester 2	0	0	53	3.74	347
468	2010	Semester 2	ECC4840	Industrial organisation	4	Department of Economics	Department of Economics	Clayton	On Campus	Paper	7	1.176	1	Semester 2	1	1	6	4	156
558	2010	Semester 2	MGW3130	Organisational change and development	3	Department of Management	Department of Management	Peninsula	On Campus	Paper	38	1.58	2	Semester 2	0	0	27	3.8	394
40	2010	Semester 1	AFF5130	Financial statement analysis and business valuation	5	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Paper	240	2.38	5	Semester 1	0	1	121	3.92	418
94	2010	Semester 1	BTF1010	Business law	1	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	577	2.771	5	Semester 1	0	0	196	3.65	323
103	2010	Semester 1	BTW2161	Tourism law	2	Business Law & Taxation	Business Law & Taxation	Berwick	On Campus	Paper	25	1.398	1	Semester 1	0	0	17	3.82	456
145	2010	Semester 1	ECF2331	Macroeconomic and monetary policy	2	Department of Economics	Department of Economics	Caulfield	On Campus	Paper	345	2.538	5	Semester 1	0	0	178	3.68	552
169	2010	Semester 1	ETC2440	Mathematics for economics and business	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Paper	52	1.845	2	Semester 1	1	0	24	3.7	496
185	2010	Semester 1	ETF5480	Optimisation for managers	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Paper	19	1.279	1	Semester 1	0	1	11	4.06	594
206	2010	Semester 1	MGC3120	International management	3	Department of Management	Department of Management	Clayton	On Campus	Paper	80	1.903	3	Semester 1	1	0	34	3.69	622
210	2010	Semester 1	MGF2111	Organisational behaviour	2	Department of Management	Department of Management	Caulfield	On Campus	Paper	247	2.393	5	Semester 1	0	0	74	3.69	202
216	2010	Semester 1	MGF3401	Strategic management	3	Department of Management	Department of Management	Caulfield	On Campus	Paper	98	2.104	3	Semester 1	0	0	23	3.73	494
351	2010	Semester 2	AFF3121	Investments and portfolio management	3	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	356	2.551	5	Semester 2	0	0	180	3.69	626
440	2010	Semester 2	BTX5180	Financial services regulation	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	56	1.748	2	Semester 2	0	1	37	4.02	453
460	2010	Semester 2	ECC2890	Economic development of East Asia	2	Department of Economics	Department of Economics	Clayton	On Campus	Paper	38	1.58	2	Semester 2	1	0	16	3.75	499
517	2010	Semester 2	ETX1100	Business statistics	1	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Paper	466	2.668	5	Semester 2	0	0	130	3.68	230
568	2010	Semester 2	MGX5120	Contemporary Asia	5	Department of Management	Department of Management	Caulfield	On Campus	Paper	37	1.568	2	Semester 2	0	1	30	4.04	622
65	2010	Semester 1	AFW2851	Accounting information systems and financial modelling	2	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Berwick	On Campus	Paper	248	2.394	5	Semester 1	0	0	110	3.7	469
124	2010	Semester 1	BTX9651	Taxation law	9	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	149	2.619	4	Semester 1	0	1	109	3.9	595
125	2010	Semester 1	ECC1000	Principles of microeconomics	1	Department of Economics	Department of Economics	Clayton	On Campus	Paper	725	2.86	5	Semester 1	1	0	201	3.59	88
142	2010	Semester 1	ECC4660	Macroeconomics	4	Department of Economics	Department of Economics	Clayton	On Campus	Paper	22	1.342	1	Semester 1	1	1	21	4	572
155	2010	Semester 1	ECW2721	Trade finance and foreign exchange	2	Department of Economics	Department of Economics	Peninsula	On Campus	Paper	81	1.908	3	Semester 1	0	0	59	3.76	240
195	2010	Semester 1	ETX3231	Business forecasting	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Paper	69	1.94	3	Semester 1	0	0	33	3.76	38
306	2010	Semester 1	MKX2531	Not for profit marketing	2	Department of Marketing	Department of Marketing	Caulfield	On Campus	Paper	42	1.623	2	Semester 1	0	0	27	3.8	248
359	2010	Semester 2	AFF3651	Treasury management	3	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	68	1.833	3	Semester 2	0	0	25	3.79	334
13	2010	Semester 1	AFC3230	Financial analysis and valuation	3	Accounting & Finance	UNKNOWN	Clayton	On Campus	Paper	368	2.566	5	Semester 1	1	0	93	3.63	418
262	2010	Semester 1	MGX9600	Managing people and organisations	9	Department of Management	Department of Management	Caulfield	On Campus	Paper	90	1.954	3	Semester 1	0	1	59	3.99	379
302	2010	Semester 1	MKX1500	Retail management principles	1	Department of Marketing	Department of Marketing	Caulfield	On Campus	Paper	68	1.833	3	Semester 1	0	0	45	3.78	645
388	2010	Semester 2	AFW2341	International financial management	2	Accounting & Finance	Banking & Finance	Peninsula	On Campus	Paper	59	1.771	2	Semester 2	0	0	46	3.81	299
584	2010	Semester 2	MGX5730	International trade policy	5	Department of Management	Department of Management	Caulfield	On Campus	Paper	109	2.037	3	Semester 2	0	1	82	4	243
661	2010	Summer 2010/2011	BTX5841	Human resources management law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	73	1.964	3	Summer	0	1	41	4.02	86
287	2010	Semester 1	MKF5403	Advanced business research methods	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Paper	22	1.531	1	Semester 1	0	1	13	4.06	633
482	2010	Semester 2	ECW2721	Trade finance and foreign exchange	2	Department of Economics	Department of Economics	Berwick	On Campus	Paper	253	2.403	5	Semester 2	0	0	88	3.74	240
541	2010	Semester 2	MGF3401	Strategic management	3	Department of Management	Department of Management	Caulfield	On Campus	Paper	181	2.332	4	Semester 2	0	0	116	3.75	494
577	2010	Semester 2	MGX5551	Strategic human resource management	5	Department of Management	Department of Management	Caulfield	On Campus	Paper	17	1.23	1	Semester 2	0	1	15	4.11	89
149	2010	Semester 1	ECF9530	Economics	9	Department of Economics	Department of Economics	Caulfield	On Campus	Paper	264	2.422	5	Semester 1	0	1	103	3.96	504
189	2010	Semester 1	ETF9350	Econometrics for financial markets	9	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Paper	24	1.38	1	Semester 1	0	1	15	4.08	628
450	2010	Semester 2	BTX9651	Taxation law	9	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	115	2.554	3	Semester 2	0	1	89	3.96	595
467	2010	Semester 2	ECC4720	Law and economics	4	Department of Economics	Department of Economics	Clayton	On Campus	Paper	8	0.903	1	Semester 2	1	1	9	4.08	529
140	2010	Semester 1	ECC3830	Industrial organisation and regulation	3	Department of Economics	Department of Economics	Clayton	On Campus	Paper	73	1.863	3	Semester 1	1	0	42	3.75	444
162	2010	Semester 1	ECX5465	Microeconomics	5	Department of Economics	Department of Economics	Clayton	On Campus	Paper	8	1.531	1	Semester 1	1	1	6	4	108
292	2010	Semester 1	MKW1120	Marketing theory and practice	1	Department of Marketing	Department of Marketing	Berwick	On Campus	Paper	177	2.248	4	Semester 1	0	0	53	3.76	387
375	2010	Semester 2	AFF9020	Introduction to risk principles	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	54	1.732	2	Semester 2	0	1	16	4.07	403
404	2010	Semester 2	AFX9510	Quantitative methods	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	17	1.23	1	Semester 2	0	1	11	4.13	482
348	2010	Semester 2	AFF2701	Equity markets	2	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	186	2.27	4	Semester 2	0	0	86	3.79	80
364	2010	Semester 2	AFF5040	Advanced security analysis	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	72	1.857	3	Semester 2	0	1	55	4.06	290
416	2010	Semester 2	BTF1010	Business law	1	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	345	2.561	5	Semester 2	0	0	94	3.75	323
666	2010	Summer 2010/2011	MBA5510	The strategic environment of business	5	Department of Management	Department of Management	Caulfield	On Campus	Web	37	1.568	2	Summer	0	1	14	4.06	652
159	2010	Semester 1	ECX2550	Business in Asia	2	Department of Economics	Department of Economics	Caulfield	On Campus	Paper	60	1.778	3	Semester 1	0	0	39	3.84	625
177	2010	Semester 1	ETC4410	Applied econometrics 2	4	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Paper	10	1	1	Semester 1	1	1	9	4.08	631
336	2010	Semester 2	AFC3160	Auditing and assurance	3	Accounting & Finance	Financial Accounting & Auditing	Clayton	On Campus	Paper	616	2.79	5	Semester 2	1	0	270	3.67	490
436	2010	Semester 2	BTX5060	Work and the law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	38	1.58	2	Semester 2	0	1	15	4.11	103
463	2010	Semester 2	ECC3810	Public finance	3	Department of Economics	Department of Economics	Clayton	On Campus	Paper	64	1.806	3	Semester 2	1	0	46	3.79	499
569	2010	Semester 2	MGX5171	Managing the multinational enterprise: cases and issues	5	Department of Management	Department of Management	Caulfield	On Campus	Paper	76	1.881	3	Semester 2	0	1	55	4.07	494
157	2010	Semester 1	ECW3301	Case studies in international trade	3	Department of Economics	Department of Economics	Peninsula	On Campus	Paper	35	1.544	2	Semester 1	0	0	28	3.88	240
236	2010	Semester 1	MGX3100	Corporate social responsibility and business ethics	3	Department of Management	Department of Management	Caulfield	On Campus	Paper	215	2.332	4	Semester 1	0	0	112	3.78	168
342	2010	Semester 2	AFF1121	Introduction to financial accounting	1	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Paper	336	2.526	5	Semester 2	0	0	140	3.78	107
367	2010	Semester 2	AFF5150	Financial reporting issues	5	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Paper	79	1.898	3	Semester 2	0	1	64	4.08	241
376	2010	Semester 2	AFF9130	Financial planning	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	120	2.079	4	Semester 2	0	1	66	4.06	27
519	2010	Semester 2	ETX2121	Data analysis in business	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Paper	230	2.427	4	Semester 2	0	0	73	3.79	524
530	2010	Semester 2	MGC3130	The management of change	3	Department of Management	Department of Management	Clayton	On Campus	Paper	56	1.748	2	Semester 2	1	0	21	3.81	498
536	2010	Semester 2	MGF2111	Organisational behaviour	2	Department of Management	Department of Management	Caulfield	On Campus	Paper	65	1.813	3	Semester 2	0	0	51	3.86	202
55	2010	Semester 1	AFF9770	Risk financing and treasury management	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	76	1.881	3	Semester 1	0	1	56	4.07	416
59	2010	Semester 1	AFW2020	Cost information for decision making	2	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Berwick	On Campus	Paper	259	2.413	5	Semester 1	0	0	34	3.78	35
117	2010	Semester 1	BTX5541	Advanced corporations law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Paper	19	1.279	1	Semester 1	0	1	7	4.13	484
154	2010	Semester 1	ECW2600	Tourism economics	2	Department of Economics	Department of Economics	Berwick	On Campus	Paper	99	1.996	3	Semester 1	0	0	61	3.83	428
281	2010	Semester 1	MKF3141	Issues in competitive advantage	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Paper	109	2.037	3	Semester 1	0	0	104	3.83	118
400	2010	Semester 2	AFX5320	Business analytics	5	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Caulfield	On Campus	Paper	71	1.851	3	Semester 2	0	1	51	4.09	362
412	2010	Semester 2	BTC1110	Commercial law	1	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Paper	440	2.643	5	Semester 2	1	0	134	3.71	381
506	2010	Semester 2	ETF3500	High dimensional data analysis	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Paper	25	1.591	1	Semester 2	0	0	12	3.9	429
44	2010	Semester 1	AFF5270	Funds management	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Paper	173	2.238	4	Semester 1	0	1	92	4.04	129
82	2010	Semester 1	AFX9570	Auditing and assurance	9	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Paper	142	2.537	4	Semester 1	0	1	96	4	396
291	2010	Semester 1	MKF9810	Retailing	9	Department of Marketing	Department of Marketing	Caulfield	On Campus	Paper	23	1.362	1	Semester 1	0	1	7	4.13	136
326	2010	Semester 2	AFC2000	Financial institutions and markets	2	Accounting & Finance	Banking & Finance	Clayton	On Campus	Paper	351	2.545	5	Semester 2	1	0	67	3.73	31
331	2010	Semester 2	AFC2851	Accounting information systems and financial modelling	2	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Clayton	On Campus	Paper	78	1.892	3	Semester 2	1	0	35	3.81	233
